name_j,availability,code_map,type_muni,name_e,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
河川（ライン）,北海道,W05,,River Stream,2009,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-09/W05-09_01_GML.zip,W05-09_01_GML.zip,W05-09_01-g_Stream.shp,,W05-09_01-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,70.5MB 
河川（ライン）,青森県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_02_GML.zip,W05-07_02_GML.zip,W05-07_02-g_Stream.shp,,W05-07_02-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,6.99MB 
河川（ライン）,岩手県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_03_GML.zip,W05-07_03_GML.zip,W05-07_03-g_Stream.shp,,W05-07_03-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,10.42MB 
河川（ライン）,宮城県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_04_GML.zip,W05-07_04_GML.zip,W05-07_04-g_Stream.shp,,W05-07_04-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,5.47MB 
河川（ライン）,秋田県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_05_GML.zip,W05-07_05_GML.zip,W05-07_05-g_Stream.shp,,W05-07_05-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,9.61MB 
河川（ライン）,山形県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_06_GML.zip,W05-07_06_GML.zip,W05-07_06-g_Stream.shp,,W05-07_06-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,7.67MB 
河川（ライン）,福島県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_07_GML.zip,W05-07_07_GML.zip,W05-07_07-g_Stream.shp,,W05-07_07-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,10.91MB 
河川（ライン）,茨城県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_08_GML.zip,W05-08_08_GML.zip,W05-08_08-g_Stream.shp,,W05-08_08-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,2.70MB 
河川（ライン）,栃木県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_09_GML.zip,W05-08_09_GML.zip,W05-08_09-g_Stream.shp,,W05-08_09-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,4.54MB 
河川（ライン）,群馬県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_10_GML.zip,W05-08_10_GML.zip,W05-08_10-g_Stream.shp,,W05-08_10-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,4.58MB 
