availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize,detail1,detail2
愛知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_23_GML.zip,A19s-95_23_GML.zip,A19s_07_02_23.shp,,,,,,,,,CP932,,4612,,都市基盤1,
愛知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_23_GML.zip,A19s-95_23_GML.zip,A19s_07_03_23.shp,,,,,,,,,CP932,,4612,,都市基盤2,
愛知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_23_GML.zip,A19s-95_23_GML.zip,A19s_07_04_23.shp,,,,,,,,,CP932,,4612,,産業,
三重県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_24_GML.zip,A19s-10_24_GML.zip,A19s_22_01_24.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
三重県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_24_GML.zip,A19s-10_24_GML.zip,A19s_22_02_24.shp,,,,,,,,,CP932,,4612,,都市基盤1,
三重県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_24_GML.zip,A19s-10_24_GML.zip,A19s_22_03_24.shp,,,,,,,,,CP932,,4612,,都市基盤2,
三重県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_24_GML.zip,A19s-10_24_GML.zip,A19s_22_04_24.shp,,,,,,,,,CP932,,4612,,産業,
三重県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_24_GML.zip,A19s-05_24_GML.zip,A19s_17_01_24.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
三重県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_24_GML.zip,A19s-05_24_GML.zip,A19s_17_02_24.shp,,,,,,,,,CP932,,4612,,都市基盤1,
三重県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_24_GML.zip,A19s-05_24_GML.zip,A19s_17_03_24.shp,,,,,,,,,CP932,,4612,,都市基盤2,
三重県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_24_GML.zip,A19s-05_24_GML.zip,A19s_17_04_24.shp,,,,,,,,,CP932,,4612,,産業,
三重県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_24_GML.zip,A19s-00_24_GML.zip,A19s_12_01_24.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
三重県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_24_GML.zip,A19s-00_24_GML.zip,A19s_12_02_24.shp,,,,,,,,,CP932,,4612,,都市基盤1,
三重県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_24_GML.zip,A19s-00_24_GML.zip,A19s_12_03_24.shp,,,,,,,,,CP932,,4612,,都市基盤2,
三重県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_24_GML.zip,A19s-00_24_GML.zip,A19s_12_04_24.shp,,,,,,,,,CP932,,4612,,産業,
三重県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_24_GML.zip,A19s-95_24_GML.zip,A19s_07_01_24.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
三重県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_24_GML.zip,A19s-95_24_GML.zip,A19s_07_02_24.shp,,,,,,,,,CP932,,4612,,都市基盤1,
三重県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_24_GML.zip,A19s-95_24_GML.zip,A19s_07_03_24.shp,,,,,,,,,CP932,,4612,,都市基盤2,
三重県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_24_GML.zip,A19s-95_24_GML.zip,A19s_07_04_24.shp,,,,,,,,,CP932,,4612,,産業,
兵庫県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_28_GML.zip,A19s-10_28_GML.zip,A19s_22_01_28.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
兵庫県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_28_GML.zip,A19s-10_28_GML.zip,A19s_22_02_28.shp,,,,,,,,,CP932,,4612,,都市基盤1,
兵庫県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_28_GML.zip,A19s-10_28_GML.zip,A19s_22_03_28.shp,,,,,,,,,CP932,,4612,,都市基盤2,
兵庫県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_28_GML.zip,A19s-10_28_GML.zip,A19s_22_04_28.shp,,,,,,,,,CP932,,4612,,産業,
兵庫県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_28_GML.zip,A19s-05_28_GML.zip,A19s_17_01_28.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
兵庫県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_28_GML.zip,A19s-05_28_GML.zip,A19s_17_02_28.shp,,,,,,,,,CP932,,4612,,都市基盤1,
兵庫県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_28_GML.zip,A19s-05_28_GML.zip,A19s_17_03_28.shp,,,,,,,,,CP932,,4612,,都市基盤2,
兵庫県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_28_GML.zip,A19s-05_28_GML.zip,A19s_17_04_28.shp,,,,,,,,,CP932,,4612,,産業,
兵庫県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_28_GML.zip,A19s-00_28_GML.zip,A19s_12_01_28.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
兵庫県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_28_GML.zip,A19s-00_28_GML.zip,A19s_12_02_28.shp,,,,,,,,,CP932,,4612,,都市基盤1,
兵庫県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_28_GML.zip,A19s-00_28_GML.zip,A19s_12_03_28.shp,,,,,,,,,CP932,,4612,,都市基盤2,
兵庫県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_28_GML.zip,A19s-00_28_GML.zip,A19s_12_04_28.shp,,,,,,,,,CP932,,4612,,産業,
兵庫県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_28_GML.zip,A19s-95_28_GML.zip,A19s_07_01_28.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
兵庫県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_28_GML.zip,A19s-95_28_GML.zip,A19s_07_02_28.shp,,,,,,,,,CP932,,4612,,都市基盤1,
兵庫県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_28_GML.zip,A19s-95_28_GML.zip,A19s_07_03_28.shp,,,,,,,,,CP932,,4612,,都市基盤2,
兵庫県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_28_GML.zip,A19s-95_28_GML.zip,A19s_07_04_28.shp,,,,,,,,,CP932,,4612,,産業,
和歌山県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_30_GML.zip,A19s-10_30_GML.zip,A19s_22_01_30.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
和歌山県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_30_GML.zip,A19s-10_30_GML.zip,A19s_22_02_30.shp,,,,,,,,,CP932,,4612,,都市基盤1,
和歌山県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_30_GML.zip,A19s-10_30_GML.zip,A19s_22_03_30.shp,,,,,,,,,CP932,,4612,,都市基盤2,
和歌山県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_30_GML.zip,A19s-10_30_GML.zip,A19s_22_04_30.shp,,,,,,,,,CP932,,4612,,産業,
和歌山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_30_GML.zip,A19s-05_30_GML.zip,A19s_17_01_30.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
和歌山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_30_GML.zip,A19s-05_30_GML.zip,A19s_17_02_30.shp,,,,,,,,,CP932,,4612,,都市基盤1,
和歌山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_30_GML.zip,A19s-05_30_GML.zip,A19s_17_03_30.shp,,,,,,,,,CP932,,4612,,都市基盤2,
和歌山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_30_GML.zip,A19s-05_30_GML.zip,A19s_17_04_30.shp,,,,,,,,,CP932,,4612,,産業,
和歌山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_30_GML.zip,A19s-00_30_GML.zip,A19s_12_01_30.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
和歌山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_30_GML.zip,A19s-00_30_GML.zip,A19s_12_02_30.shp,,,,,,,,,CP932,,4612,,都市基盤1,
和歌山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_30_GML.zip,A19s-00_30_GML.zip,A19s_12_03_30.shp,,,,,,,,,CP932,,4612,,都市基盤2,
和歌山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_30_GML.zip,A19s-00_30_GML.zip,A19s_12_04_30.shp,,,,,,,,,CP932,,4612,,産業,
和歌山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_30_GML.zip,A19s-95_30_GML.zip,A19s_07_01_30.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
和歌山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_30_GML.zip,A19s-95_30_GML.zip,A19s_07_02_30.shp,,,,,,,,,CP932,,4612,,都市基盤1,
和歌山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_30_GML.zip,A19s-95_30_GML.zip,A19s_07_03_30.shp,,,,,,,,,CP932,,4612,,都市基盤2,
和歌山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_30_GML.zip,A19s-95_30_GML.zip,A19s_07_04_30.shp,,,,,,,,,CP932,,4612,,産業,
島根県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_32_GML.zip,A19s-10_32_GML.zip,A19s_22_01_32.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
島根県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_32_GML.zip,A19s-10_32_GML.zip,A19s_22_02_32.shp,,,,,,,,,CP932,,4612,,都市基盤1,
島根県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_32_GML.zip,A19s-10_32_GML.zip,A19s_22_03_32.shp,,,,,,,,,CP932,,4612,,都市基盤2,
島根県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_32_GML.zip,A19s-10_32_GML.zip,A19s_22_04_32.shp,,,,,,,,,CP932,,4612,,産業,
島根県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_32_GML.zip,A19s-05_32_GML.zip,A19s_17_01_32.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
島根県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_32_GML.zip,A19s-05_32_GML.zip,A19s_17_02_32.shp,,,,,,,,,CP932,,4612,,都市基盤1,
島根県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_32_GML.zip,A19s-05_32_GML.zip,A19s_17_03_32.shp,,,,,,,,,CP932,,4612,,都市基盤2,
島根県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_32_GML.zip,A19s-05_32_GML.zip,A19s_17_04_32.shp,,,,,,,,,CP932,,4612,,産業,
島根県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_32_GML.zip,A19s-00_32_GML.zip,A19s_12_01_32.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
島根県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_32_GML.zip,A19s-00_32_GML.zip,A19s_12_02_32.shp,,,,,,,,,CP932,,4612,,都市基盤1,
島根県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_32_GML.zip,A19s-00_32_GML.zip,A19s_12_03_32.shp,,,,,,,,,CP932,,4612,,都市基盤2,
島根県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_32_GML.zip,A19s-00_32_GML.zip,A19s_12_04_32.shp,,,,,,,,,CP932,,4612,,産業,
島根県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_32_GML.zip,A19s-95_32_GML.zip,A19s_07_01_32.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
島根県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_32_GML.zip,A19s-95_32_GML.zip,A19s_07_02_32.shp,,,,,,,,,CP932,,4612,,都市基盤1,
島根県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_32_GML.zip,A19s-95_32_GML.zip,A19s_07_03_32.shp,,,,,,,,,CP932,,4612,,都市基盤2,
島根県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_32_GML.zip,A19s-95_32_GML.zip,A19s_07_04_32.shp,,,,,,,,,CP932,,4612,,産業,
岡山県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_33_GML.zip,A19s-10_33_GML.zip,A19s_22_01_33.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
岡山県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_33_GML.zip,A19s-10_33_GML.zip,A19s_22_02_33.shp,,,,,,,,,CP932,,4612,,都市基盤1,
岡山県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_33_GML.zip,A19s-10_33_GML.zip,A19s_22_03_33.shp,,,,,,,,,CP932,,4612,,都市基盤2,
岡山県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_33_GML.zip,A19s-10_33_GML.zip,A19s_22_04_33.shp,,,,,,,,,CP932,,4612,,産業,
岡山県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_33_GML.zip,A19s-05_33_GML.zip,A19s_17_01_33.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
岡山県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_33_GML.zip,A19s-05_33_GML.zip,A19s_17_02_33.shp,,,,,,,,,CP932,,4612,,都市基盤1,
岡山県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_33_GML.zip,A19s-05_33_GML.zip,A19s_17_03_33.shp,,,,,,,,,CP932,,4612,,都市基盤2,
岡山県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_33_GML.zip,A19s-05_33_GML.zip,A19s_17_04_33.shp,,,,,,,,,CP932,,4612,,産業,
岡山県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_33_GML.zip,A19s-00_33_GML.zip,A19s_12_01_33.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
岡山県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_33_GML.zip,A19s-00_33_GML.zip,A19s_12_02_33.shp,,,,,,,,,CP932,,4612,,都市基盤1,
岡山県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_33_GML.zip,A19s-00_33_GML.zip,A19s_12_03_33.shp,,,,,,,,,CP932,,4612,,都市基盤2,
岡山県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_33_GML.zip,A19s-00_33_GML.zip,A19s_12_04_33.shp,,,,,,,,,CP932,,4612,,産業,
岡山県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_33_GML.zip,A19s-95_33_GML.zip,A19s_07_01_33.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
岡山県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_33_GML.zip,A19s-95_33_GML.zip,A19s_07_02_33.shp,,,,,,,,,CP932,,4612,,都市基盤1,
岡山県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_33_GML.zip,A19s-95_33_GML.zip,A19s_07_03_33.shp,,,,,,,,,CP932,,4612,,都市基盤2,
岡山県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_33_GML.zip,A19s-95_33_GML.zip,A19s_07_04_33.shp,,,,,,,,,CP932,,4612,,産業,
広島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_34_GML.zip,A19s-10_34_GML.zip,A19s_22_01_34.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
広島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_34_GML.zip,A19s-10_34_GML.zip,A19s_22_02_34.shp,,,,,,,,,CP932,,4612,,都市基盤1,
広島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_34_GML.zip,A19s-10_34_GML.zip,A19s_22_03_34.shp,,,,,,,,,CP932,,4612,,都市基盤2,
広島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_34_GML.zip,A19s-10_34_GML.zip,A19s_22_04_34.shp,,,,,,,,,CP932,,4612,,産業,
広島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_34_GML.zip,A19s-05_34_GML.zip,A19s_17_01_34.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
広島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_34_GML.zip,A19s-05_34_GML.zip,A19s_17_02_34.shp,,,,,,,,,CP932,,4612,,都市基盤1,
広島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_34_GML.zip,A19s-05_34_GML.zip,A19s_17_03_34.shp,,,,,,,,,CP932,,4612,,都市基盤2,
広島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_34_GML.zip,A19s-05_34_GML.zip,A19s_17_04_34.shp,,,,,,,,,CP932,,4612,,産業,
広島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_34_GML.zip,A19s-00_34_GML.zip,A19s_12_01_34.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
広島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_34_GML.zip,A19s-00_34_GML.zip,A19s_12_02_34.shp,,,,,,,,,CP932,,4612,,都市基盤1,
広島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_34_GML.zip,A19s-00_34_GML.zip,A19s_12_03_34.shp,,,,,,,,,CP932,,4612,,都市基盤2,
広島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_34_GML.zip,A19s-00_34_GML.zip,A19s_12_04_34.shp,,,,,,,,,CP932,,4612,,産業,
広島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_34_GML.zip,A19s-95_34_GML.zip,A19s_07_01_34.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
広島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_34_GML.zip,A19s-95_34_GML.zip,A19s_07_02_34.shp,,,,,,,,,CP932,,4612,,都市基盤1,
広島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_34_GML.zip,A19s-95_34_GML.zip,A19s_07_03_34.shp,,,,,,,,,CP932,,4612,,都市基盤2,
広島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_34_GML.zip,A19s-95_34_GML.zip,A19s_07_04_34.shp,,,,,,,,,CP932,,4612,,産業,
山口県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_35_GML.zip,A19s-10_35_GML.zip,A19s_22_01_35.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
山口県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_35_GML.zip,A19s-10_35_GML.zip,A19s_22_02_35.shp,,,,,,,,,CP932,,4612,,都市基盤1,
山口県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_35_GML.zip,A19s-10_35_GML.zip,A19s_22_03_35.shp,,,,,,,,,CP932,,4612,,都市基盤2,
山口県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_35_GML.zip,A19s-10_35_GML.zip,A19s_22_04_35.shp,,,,,,,,,CP932,,4612,,産業,
山口県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_35_GML.zip,A19s-05_35_GML.zip,A19s_17_01_35.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
山口県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_35_GML.zip,A19s-05_35_GML.zip,A19s_17_02_35.shp,,,,,,,,,CP932,,4612,,都市基盤1,
山口県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_35_GML.zip,A19s-05_35_GML.zip,A19s_17_03_35.shp,,,,,,,,,CP932,,4612,,都市基盤2,
山口県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_35_GML.zip,A19s-05_35_GML.zip,A19s_17_04_35.shp,,,,,,,,,CP932,,4612,,産業,
山口県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_35_GML.zip,A19s-00_35_GML.zip,A19s_12_01_35.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
山口県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_35_GML.zip,A19s-00_35_GML.zip,A19s_12_02_35.shp,,,,,,,,,CP932,,4612,,都市基盤1,
山口県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_35_GML.zip,A19s-00_35_GML.zip,A19s_12_03_35.shp,,,,,,,,,CP932,,4612,,都市基盤2,
山口県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_35_GML.zip,A19s-00_35_GML.zip,A19s_12_04_35.shp,,,,,,,,,CP932,,4612,,産業,
山口県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_35_GML.zip,A19s-95_35_GML.zip,A19s_07_01_35.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
山口県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_35_GML.zip,A19s-95_35_GML.zip,A19s_07_02_35.shp,,,,,,,,,CP932,,4612,,都市基盤1,
山口県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_35_GML.zip,A19s-95_35_GML.zip,A19s_07_03_35.shp,,,,,,,,,CP932,,4612,,都市基盤2,
山口県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_35_GML.zip,A19s-95_35_GML.zip,A19s_07_04_35.shp,,,,,,,,,CP932,,4612,,産業,
徳島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_36_GML.zip,A19s-10_36_GML.zip,A19s_22_01_36.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
徳島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_36_GML.zip,A19s-10_36_GML.zip,A19s_22_02_36.shp,,,,,,,,,CP932,,4612,,都市基盤1,
徳島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_36_GML.zip,A19s-10_36_GML.zip,A19s_22_03_36.shp,,,,,,,,,CP932,,4612,,都市基盤2,
徳島県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_36_GML.zip,A19s-10_36_GML.zip,A19s_22_04_36.shp,,,,,,,,,CP932,,4612,,産業,
徳島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_36_GML.zip,A19s-05_36_GML.zip,A19s_17_01_36.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
徳島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_36_GML.zip,A19s-05_36_GML.zip,A19s_17_02_36.shp,,,,,,,,,CP932,,4612,,都市基盤1,
徳島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_36_GML.zip,A19s-05_36_GML.zip,A19s_17_03_36.shp,,,,,,,,,CP932,,4612,,都市基盤2,
徳島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_36_GML.zip,A19s-05_36_GML.zip,A19s_17_04_36.shp,,,,,,,,,CP932,,4612,,産業,
徳島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_36_GML.zip,A19s-00_36_GML.zip,A19s_12_01_36.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
徳島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_36_GML.zip,A19s-00_36_GML.zip,A19s_12_02_36.shp,,,,,,,,,CP932,,4612,,都市基盤1,
徳島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_36_GML.zip,A19s-00_36_GML.zip,A19s_12_03_36.shp,,,,,,,,,CP932,,4612,,都市基盤2,
徳島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_36_GML.zip,A19s-00_36_GML.zip,A19s_12_04_36.shp,,,,,,,,,CP932,,4612,,産業,
