availability,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
allprefs,2024,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_SHP.zip,{code_map}-{year2digit}_{code_pref}_SHP.zip,{code_map}-{year2digit}_{code_pref}_SectionofUnit.shp,,{code_map}-{year2digit}_{code_pref}_SHP,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A45-2024.html,,,,,,,UTF-8,{code_map}.qml,6668,
allprefs,2018,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-19/{code_map}-19_{code_pref}_GML.zip,{code_map}-19_{code_pref}_GML.zip,{code_map}-19_{code_pref}.shp,,{code_map}-19_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A45-2019.html,,,,,,,CP932,{code_map}.qml,6668,
