name_j,availability,code_map,type_muni,name_e,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
豪雪地帯,青森,A22,,Heavy Snowfall Area,1963,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-63/A22-631101_02_GML.zip,A22-631101_02_GML.zip,A22-631101_02_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,4.68MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-16/A22-16_03_GML.zip,A22-16_03_GML.zip,A22-16_03.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2016.html,,,,,,,CP932,A22-2016.qml,6668,17.66MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-07/A22-070402_03_GML.zip,A22-070402_03_GML.zip,A22-070402_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-05/A22-051001_03_GML.zip,A22-051001_03_GML.zip,A22-051001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-00/A22-001001_03_GML.zip,A22-001001_03_GML.zip,A22-001001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-95/A22-951001_03_GML.zip,A22-951001_03_GML.zip,A22-951001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-90/A22-901001_03_GML.zip,A22-901001_03_GML.zip,A22-901001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-85/A22-851001_03_GML.zip,A22-851001_03_GML.zip,A22-851001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-80/A22-801001_03_GML.zip,A22-801001_03_GML.zip,A22-801001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-75/A22-751001_03_GML.zip,A22-751001_03_GML.zip,A22-751001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-70/A22-701001_03_GML.zip,A22-701001_03_GML.zip,A22-701001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-65/A22-651001_03_GML.zip,A22-651001_03_GML.zip,A22-651001_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,岩手,A22,,Heavy Snowfall Area,1963,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-63/A22-631101_03_GML.zip,A22-631101_03_GML.zip,A22-631101_03_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,5.96MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-16/A22-16_04_GML.zip,A22-16_04_GML.zip,A22-16_04.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2016.html,,,,,,,CP932,A22-2016.qml,6668,1.15MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-07/A22-070402_04_GML.zip,A22-070402_04_GML.zip,A22-070402_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-05/A22-051001_04_GML.zip,A22-051001_04_GML.zip,A22-051001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-00/A22-001001_04_GML.zip,A22-001001_04_GML.zip,A22-001001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-95/A22-951001_04_GML.zip,A22-951001_04_GML.zip,A22-951001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-90/A22-901001_04_GML.zip,A22-901001_04_GML.zip,A22-901001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-85/A22-851001_04_GML.zip,A22-851001_04_GML.zip,A22-851001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-80/A22-801001_04_GML.zip,A22-801001_04_GML.zip,A22-801001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-75/A22-751001_04_GML.zip,A22-751001_04_GML.zip,A22-751001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-70/A22-701001_04_GML.zip,A22-701001_04_GML.zip,A22-701001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-65/A22-651001_04_GML.zip,A22-651001_04_GML.zip,A22-651001_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,宮城,A22,,Heavy Snowfall Area,1963,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-63/A22-631101_04_GML.zip,A22-631101_04_GML.zip,A22-631101_04_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,1.10MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-16/A22-16_05_GML.zip,A22-16_05_GML.zip,A22-16_05.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2016.html,,,,,,,CP932,A22-2016.qml,6668,5.73MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-07/A22-070402_05_GML.zip,A22-070402_05_GML.zip,A22-070402_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-05/A22-051001_05_GML.zip,A22-051001_05_GML.zip,A22-051001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-00/A22-001001_05_GML.zip,A22-001001_05_GML.zip,A22-001001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-95/A22-951001_05_GML.zip,A22-951001_05_GML.zip,A22-951001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-90/A22-901001_05_GML.zip,A22-901001_05_GML.zip,A22-901001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-85/A22-851001_05_GML.zip,A22-851001_05_GML.zip,A22-851001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-80/A22-801001_05_GML.zip,A22-801001_05_GML.zip,A22-801001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-75/A22-751001_05_GML.zip,A22-751001_05_GML.zip,A22-751001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.32MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-70/A22-701001_05_GML.zip,A22-701001_05_GML.zip,A22-701001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.31MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-65/A22-651001_05_GML.zip,A22-651001_05_GML.zip,A22-651001_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.31MB 
豪雪地帯,秋田,A22,,Heavy Snowfall Area,1963,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-63/A22-631101_05_GML.zip,A22-631101_05_GML.zip,A22-631101_05_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.30MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-16/A22-16_06_GML.zip,A22-16_06_GML.zip,A22-16_06.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2016.html,,,,,,,CP932,A22-2016.qml,6668,3.74MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-07/A22-070402_06_GML.zip,A22-070402_06_GML.zip,A22-070402_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-05/A22-051001_06_GML.zip,A22-051001_06_GML.zip,A22-051001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-00/A22-001001_06_GML.zip,A22-001001_06_GML.zip,A22-001001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-95/A22-951001_06_GML.zip,A22-951001_06_GML.zip,A22-951001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-90/A22-901001_06_GML.zip,A22-901001_06_GML.zip,A22-901001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-85/A22-851001_06_GML.zip,A22-851001_06_GML.zip,A22-851001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-80/A22-801001_06_GML.zip,A22-801001_06_GML.zip,A22-801001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.77MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-75/A22-751001_06_GML.zip,A22-751001_06_GML.zip,A22-751001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.80MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-70/A22-701001_06_GML.zip,A22-701001_06_GML.zip,A22-701001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.80MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-65/A22-651001_06_GML.zip,A22-651001_06_GML.zip,A22-651001_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.80MB 
豪雪地帯,山形,A22,,Heavy Snowfall Area,1963,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-63/A22-631101_06_GML.zip,A22-631101_06_GML.zip,A22-631101_06_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,2.80MB 
豪雪地帯,福島,A22,,Heavy Snowfall Area,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-16/A22-16_07_GML.zip,A22-16_07_GML.zip,A22-16_07.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2016.html,,,,,,,CP932,A22-2016.qml,6668,3.64MB 
豪雪地帯,福島,A22,,Heavy Snowfall Area,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-07/A22-070402_07_GML.zip,A22-070402_07_GML.zip,A22-070402_07_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.97MB 
豪雪地帯,福島,A22,,Heavy Snowfall Area,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-05/A22-051001_07_GML.zip,A22-051001_07_GML.zip,A22-051001_07_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.97MB 
豪雪地帯,福島,A22,,Heavy Snowfall Area,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-00/A22-001001_07_GML.zip,A22-001001_07_GML.zip,A22-001001_07_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.97MB 
豪雪地帯,福島,A22,,Heavy Snowfall Area,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A22/A22-95/A22-951001_07_GML.zip,A22-951001_07_GML.zip,A22-951001_07_HeavySnowfallArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A22-2007.html,,,,,,,CP932,,4612,3.97MB 
