availability,year,url,zip,shp,altdir,qml,detail1,detail2
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01100_SHP/01100_youto.shp,,A55-2022_youto.qml,札幌市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_bouka.shp,,A55-2022_bouka.qml,函館市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_chikukei.shp,,A55-2022_chikukei.qml,函館市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_douro.shp,,A55-2022_douro.qml,函館市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_koudori.shp,,A55-2022_koudori.qml,函館市,高度利用地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_koudoti.shp,,A55-2022_koudoti.qml,函館市,高度地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_kouen.shp,,A55-2022_kouen.qml,函館市,都市公園
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_ritteki.shp,,A55-2022_ritteki.qml,函館市,立地適正化計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_senbiki.shp,,A55-2022_senbiki.qml,函館市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_tkbt.shp,,A55-2022_tkbt.qml,函館市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_tochiku.shp,,A55-2022_tochiku.qml,函館市,土地区画整理事業
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_tokei.shp,,A55-2022_tokei.qml,函館市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01202_SHP/01202_youto.shp,,A55-2022_youto.qml,函館市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_bouka.shp,,A55-2022_bouka.qml,小樽市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_chikukei.shp,,A55-2022_chikukei.qml,小樽市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_douro.shp,,A55-2022_douro.qml,小樽市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_koudori.shp,,A55-2022_koudori.qml,小樽市,高度利用地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_koudoti.shp,,A55-2022_koudoti.qml,小樽市,高度地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_kouen.shp,,A55-2022_kouen.qml,小樽市,都市公園
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_senbiki.shp,,A55-2022_senbiki.qml,小樽市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_tkbt.shp,,A55-2022_tkbt.qml,小樽市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_tokei.shp,,A55-2022_tokei.qml,小樽市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01203_SHP/01203_youto.shp,,A55-2022_youto.qml,小樽市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_bouka.shp,,A55-2022_bouka.qml,旭川市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_chikukei.shp,,A55-2022_chikukei.qml,旭川市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_douro.shp,,A55-2022_douro.qml,旭川市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_koudori.shp,,A55-2022_koudori.qml,旭川市,高度利用地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_ritteki.shp,,A55-2022_ritteki.qml,旭川市,立地適正化計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_senbiki.shp,,A55-2022_senbiki.qml,旭川市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_tkbt.shp,,A55-2022_tkbt.qml,旭川市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_tochiku.shp,,A55-2022_tochiku.qml,旭川市,土地区画整理事業
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_tokei.shp,,A55-2022_tokei.qml,旭川市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01204_SHP/01204_youto.shp,,A55-2022_youto.qml,旭川市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_bouka.shp,,A55-2022_bouka.qml,室蘭市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_chikukei.shp,,A55-2022_chikukei.qml,室蘭市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_douro.shp,,A55-2022_douro.qml,室蘭市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_ritteki.shp,,A55-2022_ritteki.qml,室蘭市,立地適正化計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_senbiki.shp,,A55-2022_senbiki.qml,室蘭市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_tochiku.shp,,A55-2022_tochiku.qml,室蘭市,土地区画整理事業
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_tokei.shp,,A55-2022_tokei.qml,室蘭市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01205_SHP/01205_youto.shp,,A55-2022_youto.qml,室蘭市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_bouka.shp,,A55-2022_bouka.qml,釧路市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_chikukei.shp,,A55-2022_chikukei.qml,釧路市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_douro.shp,,A55-2022_douro.qml,釧路市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_kouen.shp,,A55-2022_kouen.qml,釧路市,都市公園
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_ritteki.shp,,A55-2022_ritteki.qml,釧路市,立地適正化計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_senbiki.shp,,A55-2022_senbiki.qml,釧路市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_tkbt.shp,,A55-2022_tkbt.qml,釧路市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_tochiku.shp,,A55-2022_tochiku.qml,釧路市,土地区画整理事業
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_tokei.shp,,A55-2022_tokei.qml,釧路市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01206_SHP/01206_youto.shp,,A55-2022_youto.qml,釧路市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_bouka.shp,,A55-2022_bouka.qml,帯広市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_chikukei.shp,,A55-2022_chikukei.qml,帯広市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_douro.shp,,A55-2022_douro.qml,帯広市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_koudori.shp,,A55-2022_koudori.qml,帯広市,高度利用地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_kouen.shp,,A55-2022_kouen.qml,帯広市,都市公園
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_senbiki.shp,,A55-2022_senbiki.qml,帯広市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_tkbt.shp,,A55-2022_tkbt.qml,帯広市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_tokei.shp,,A55-2022_tokei.qml,帯広市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01207_SHP/01207_youto.shp,,A55-2022_youto.qml,帯広市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_bouka.shp,,A55-2022_bouka.qml,北見市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_chikukei.shp,,A55-2022_chikukei.qml,北見市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_douro.shp,,A55-2022_douro.qml,北見市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_koudori.shp,,A55-2022_koudori.qml,北見市,高度利用地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_kouen.shp,,A55-2022_kouen.qml,北見市,都市公園
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_senbiki.shp,,A55-2022_senbiki.qml,北見市,区域区分
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_tkbt.shp,,A55-2022_tkbt.qml,北見市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_tokei.shp,,A55-2022_tokei.qml,北見市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01208_SHP/01208_youto.shp,,A55-2022_youto.qml,北見市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01209_SHP/01209_tokei.shp,,A55-2022_tokei.qml,夕張市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01209_SHP/01209_youto.shp,,A55-2022_youto.qml,夕張市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_bouka.shp,,A55-2022_bouka.qml,岩見沢市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_chikukei.shp,,A55-2022_chikukei.qml,岩見沢市,地区計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_douro.shp,,A55-2022_douro.qml,岩見沢市,都市計画道路
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_koudori.shp,,A55-2022_koudori.qml,岩見沢市,高度利用地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_kouen.shp,,A55-2022_kouen.qml,岩見沢市,都市公園
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_tkbt.shp,,A55-2022_tkbt.qml,岩見沢市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_tokei.shp,,A55-2022_tokei.qml,岩見沢市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01210_SHP/01210_youto.shp,,A55-2022_youto.qml,岩見沢市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01211_SHP/01211_bouka.shp,,A55-2022_bouka.qml,網走市,防火・準防火地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01211_SHP/01211_ritteki.shp,,A55-2022_ritteki.qml,網走市,立地適正化計画
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01211_SHP/01211_tkbt.shp,,A55-2022_tkbt.qml,網走市,特別用途地区
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01211_SHP/01211_tokei.shp,,A55-2022_tokei.qml,網走市,都市計画区域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01211_SHP/01211_youto.shp,,A55-2022_youto.qml,網走市,用途地域
北海道,2023,https://nlftp.mlit.go.jp/ksj/gml/data/A55/A55-22/A55-22_01000_SHP.zip,/Users/baba/data.noindex/A55/A55-22_01000_SHP.zip,A55-22_01000_SHP/A55-22_01212_SHP/01212_tokei.shp,,A55-2022_tokei.qml,留萌市,都市計画区域
