availability,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize,detail1,detail2
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01211_網走市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,網走市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01212_留萌市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,留萌市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01213_苫小牧市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,苫小牧市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01214_稚内市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,稚内市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01215_美唄市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,美唄市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01216_芦別市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,芦別市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01217_江別市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,江別市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01218_赤平市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,赤平市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01219_紋別市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,紋別市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01220_士別市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,士別市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01221_名寄市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,名寄市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01222_三笠市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,三笠市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01223_根室市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,根室市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01224_千歳市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,千歳市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01225_滝川市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,滝川市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01226_砂川市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,砂川市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01227_歌志内市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,歌志内市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01228_深川市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,深川市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01229_富良野市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,富良野市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01230_登別市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,登別市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01231_恵庭市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,恵庭市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01233_伊達市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,伊達市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01234_北広島市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,北広島市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01235_石狩市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,石狩市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01236_北斗市.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,北斗市,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01303_石狩郡当別町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,石狩郡当別町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01332_松前郡福島町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,松前郡福島町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01334_上磯郡木古内町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,上磯郡木古内町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01337_亀田郡七飯町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,亀田郡七飯町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01345_茅部郡森町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,茅部郡森町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01346_二海郡八雲町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,二海郡八雲町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01347_山越郡長万部町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,山越郡長万部町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01361_檜山郡江差町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,檜山郡江差町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01370_瀬棚郡今金町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,瀬棚郡今金町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01371_久遠郡せたな町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,久遠郡せたな町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01400_虻田郡倶知安町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,虻田郡倶知安町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01401_岩内郡共和町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,岩内郡共和町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01402_岩内郡岩内町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,岩内郡岩内町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01406_古平郡古平町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,古平郡古平町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01408_余市郡余市町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,余市郡余市町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01423_空知郡南幌町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,空知郡南幌町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01424_空知郡奈井江町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,空知郡奈井江町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01428_夕張郡長沼町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,夕張郡長沼町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01429_夕張郡栗山町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,夕張郡栗山町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01432_樺戸郡新十津川町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,樺戸郡新十津川町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01452_上川郡鷹栖町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,上川郡鷹栖町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01453_上川郡東神楽町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,上川郡東神楽町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01457_上川郡上川町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,上川郡上川町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01459_上川郡美瑛町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,上川郡美瑛町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01460_空知郡上富良野町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,空知郡上富良野町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01468_上川郡下川町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,上川郡下川町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01469_中川郡美深町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,中川郡美深町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01481_増毛郡増毛町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,増毛郡増毛町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01484_苫前郡羽幌町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,苫前郡羽幌町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01512_枝幸郡浜頓別町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,枝幸郡浜頓別町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01514_枝幸郡枝幸町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,枝幸郡枝幸町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01543_網走郡美幌町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,網走郡美幌町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01545_斜里郡斜里町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,斜里郡斜里町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01555_紋別郡遠軽町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,紋別郡遠軽町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01560_紋別郡滝上町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,紋別郡滝上町,
北海道,2018,https://nlftp.mlit.go.jp/ksj/gml/data/A09/A09-{year2digit}/A09-{year2digit}_{code_pref}_GML.zip,A09-{year2digit}_{code_pref}_GML.zip,shp_file/01561_紋別郡興部町.shp,,A09-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A09.html,,,,,,,CP932,,6668,,紋別郡興部町,
