availability,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
関東圏,2025,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_SYUTO_GML.zip,{code_map}-{year2digit}_SYUTO_GML.zip,{code_map}-{year2digit}_SYUTO.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A03.html,,,,,A03_001,code_pref_muni,UTF-8,,6668,43.33MB
中部圏,2025,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_CHUBU_GML.zip,{code_map}-{year2digit}_CHUBU_GML.zip,{code_map}-{year2digit}_CHUBU.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A03.html,,,,,A03_001,code_pref_muni,UTF-8,,6668,62.67MB 
近畿圏,2025,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_KINKI_GML.zip,{code_map}-{year2digit}_KINKI_GML.zip,{code_map}-{year2digit}_KINKI.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A03.html,,,,,A03_001,code_pref_muni,UTF-8,,6668,54.86MB
関東圏,2003,https://nlftp.mlit.go.jp/ksj/gml/data/A03/A03-03/A03-03_SYUTO-tky_GML.zip,A03-03_SYUTO-tky_GML.zip,A03-03_SYUTO-g_ThreeMajorMetroPlanArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A03.html,,,,,A03_001,code_pref_muni,CP932,,4301,6.63MB
中部圏,2003,https://nlftp.mlit.go.jp/ksj/gml/data/A03/A03-03/A03-03_CHUBU-tky_GML.zip,A03-03_CHUBU-tky_GML.zip,A03-03_CHUBU-g_ThreeMajorMetroPlanArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A03.html,,,,,A03_001,code_pref_muni,CP932,,4301,11.54MB 
近畿圏,2003,https://nlftp.mlit.go.jp/ksj/gml/data/A03/A03-03/A03-03_KINKI-tky_GML.zip,A03-03_KINKI-tky_GML.zip,A03-03_KINKI-g_ThreeMajorMetroPlanArea.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A03.html,,,,,A03_001,code_pref_muni,CP932,,4301,8.78MB
