availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg
allprefs,2024,https://nlftp.mlit.go.jp/ksj/gml/data/m500r6/m500r6-24/500m_mesh_2024_code_pref_SHP.zip,500m_mesh_2024_code_pref_SHP.zip,500m_mesh_2024_code_pref.shp,500m_mesh_2024_code_pref_SHP,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-mesh500r6.html,,,,,,,CP932,,6668
allprefs,2018,https://nlftp.mlit.go.jp/ksj/gml/data/m500h30/m500h30-18/500m_mesh_suikei_2018_shape_code_pref.zip,500m_mesh_suikei_2018_shape_code_pref.zip,500m_mesh_2018_code_pref.shp,500m_mesh_2018_code_pref_SHP,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-mesh500h30.html,,,,,,,CP932,,4612
allprefs,2017,https://nlftp.mlit.go.jp/ksj/gml/data/m500/m500-17/m500-17_code_pref_GML.zip,m500_17_code_pref_GML.zip,Mesh4_POP_code_pref.shp,500m_mesh_2017_code_pref_SHP,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-mesh500h29.html,,,,,,,CP932,,4612
