availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg
all,2011,https://nlftp.mlit.go.jp/ksj/gml/data/A30a5/A30a5-11/A30a5-11_code_mesh1-jgd_GML.zip,A30a5-11_code_mesh1-jgd_GML.zip,A30a5-11_code_mesh1-jgd-g.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-N04.html,,,,,,,CP932,,4612
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
