name_j,availability,code_map,type_muni,name_e,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
特殊土壌地帯,静岡,A23,,Particular Soil Zone,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-651001_22_GML.zip,A23-651001_22_GML.zip,A23-651001_22_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.63
特殊土壌地帯,静岡,A23,,Particular Soil Zone,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-601001_22_GML.zip,A23-601001_22_GML.zip,A23-601001_22_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.63
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-16_28_GML.zip,A23-16_28_GML.zip,A23-16_28.shp,,A23-16_28_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2016.html,,,,,,,CP932,,6668,1.10
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-070402_28_GML.zip 	,A23-070402_28_GML.zip,A23-070402_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-051001_28_GML.zip,A23-051001_28_GML.zip,A23-051001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-001001_28_GML.zip,A23-001001_28_GML.zip,A23-001001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-951001_28_GML.zip,A23-951001_28_GML.zip,A23-951001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-901001_28_GML.zip,A23-901001_28_GML.zip,A23-901001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-851001_28_GML.zip,A23-851001_28_GML.zip,A23-851001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-801001_28_GML.zip,A23-801001_28_GML.zip,A23-801001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-751001_28_GML.zip 	,A23-751001_28_GML.zip,A23-751001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-701001_28_GML.zip 	,A23-701001_28_GML.zip,A23-701001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-651001_28_GML.zip,A23-651001_28_GML.zip,A23-651001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-601001_28_GML.zip,A23-601001_28_GML.zip,A23-601001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-551001_28_GML.zip,A23-551001_28_GML.zip,A23-551001_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,兵庫,A23,,Particular Soil Zone,1952,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-521027_28_GML.zip,A23-521027_28_GML.zip,A23-521027_28_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.80
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-16_31_GML.zip,A23-16_31_GML.zip,A23-16_31.shp,,A23-16_31_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2016.html,,,,,,,CP932,,6668,1.11
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-070402_31_GML.zip 	,A23-070402_31_GML.zip,A23-070402_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-051001_31_GML.zip,A23-051001_31_GML.zip,A23-051001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-001001_31_GML.zip,A23-001001_31_GML.zip,A23-001001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-951001_31_GML.zip,A23-951001_31_GML.zip,A23-951001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-901001_31_GML.zip,A23-901001_31_GML.zip,A23-901001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-851001_31_GML.zip,A23-851001_31_GML.zip,A23-851001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-801001_31_GML.zip,A23-801001_31_GML.zip,A23-801001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-751001_31_GML.zip 	,A23-751001_31_GML.zip,A23-751001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-701001_31_GML.zip 	,A23-701001_31_GML.zip,A23-701001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-651001_31_GML.zip,A23-651001_31_GML.zip,A23-651001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-601001_31_GML.zip,A23-601001_31_GML.zip,A23-601001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-551001_31_GML.zip,A23-551001_31_GML.zip,A23-551001_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,鳥取,A23,,Particular Soil Zone,1952,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-521027_31_GML.zip,A23-521027_31_GML.zip,A23-521027_31_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.42
特殊土壌地帯,島根,A23,,Particular Soil Zone,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-16_32_GML.zip,A23-16_32_GML.zip,A23-16_32.shp,,A23-16_32_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2016.html,,,,,,,CP932,,6668,7.05
特殊土壌地帯,島根,A23,,Particular Soil Zone,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-070402_32_GML.zip 	,A23-070402_32_GML.zip,A23-070402_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-051001_32_GML.zip,A23-051001_32_GML.zip,A23-051001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-001001_32_GML.zip,A23-001001_32_GML.zip,A23-001001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-951001_32_GML.zip,A23-951001_32_GML.zip,A23-951001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-901001_32_GML.zip,A23-901001_32_GML.zip,A23-901001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-851001_32_GML.zip,A23-851001_32_GML.zip,A23-851001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-801001_32_GML.zip,A23-801001_32_GML.zip,A23-801001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-751001_32_GML.zip 	,A23-751001_32_GML.zip,A23-751001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-701001_32_GML.zip 	,A23-701001_32_GML.zip,A23-701001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-651001_32_GML.zip,A23-651001_32_GML.zip,A23-651001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.66
特殊土壌地帯,島根,A23,,Particular Soil Zone,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-601001_32_GML.zip,A23-601001_32_GML.zip,A23-601001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.94
特殊土壌地帯,島根,A23,,Particular Soil Zone,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-551001_32_GML.zip,A23-551001_32_GML.zip,A23-551001_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,1.94
特殊土壌地帯,島根,A23,,Particular Soil Zone,1952,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-521027_32_GML.zip,A23-521027_32_GML.zip,A23-521027_32_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,0.79
特殊土壌地帯,岡山,A23,,Particular Soil Zone,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-16_33_GML.zip,A23-16_33_GML.zip,A23-16_33.shp,,A23-16_33_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2016.html,,,,,,,CP932,,6668,1.72
特殊土壌地帯,岡山,A23,,Particular Soil Zone,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-070402_33_GML.zip 	,A23-070402_33_GML.zip,A23-070402_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-051001_33_GML.zip,A23-051001_33_GML.zip,A23-051001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-001001_33_GML.zip,A23-001001_33_GML.zip,A23-001001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-951001_33_GML.zip,A23-951001_33_GML.zip,A23-951001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-901001_33_GML.zip,A23-901001_33_GML.zip,A23-901001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-851001_33_GML.zip,A23-851001_33_GML.zip,A23-851001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-801001_33_GML.zip,A23-801001_33_GML.zip,A23-801001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-751001_33_GML.zip 	,A23-751001_33_GML.zip,A23-751001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-701001_33_GML.zip 	,A23-701001_33_GML.zip,A23-701001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-651001_33_GML.zip,A23-651001_33_GML.zip,A23-651001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-601001_33_GML.zip,A23-601001_33_GML.zip,A23-601001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-551001_33_GML.zip,A23-551001_33_GML.zip,A23-551001_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.18
特殊土壌地帯,岡山,A23,,Particular Soil Zone,1952,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-521027_33_GML.zip,A23-521027_33_GML.zip,A23-521027_33_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,2.16
特殊土壌地帯,広島,A23,,Particular Soil Zone,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-16_34_GML.zip,A23-16_34_GML.zip,A23-16_34.shp,,A23-16_34_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2016.html,,,,,,,CP932,,6668,5.07
特殊土壌地帯,広島,A23,,Particular Soil Zone,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-070402_34_GML.zip 	,A23-070402_34_GML.zip,A23-070402_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-051001_34_GML.zip,A23-051001_34_GML.zip,A23-051001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-001001_34_GML.zip,A23-001001_34_GML.zip,A23-001001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-951001_34_GML.zip,A23-951001_34_GML.zip,A23-951001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-901001_34_GML.zip,A23-901001_34_GML.zip,A23-901001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-851001_34_GML.zip,A23-851001_34_GML.zip,A23-851001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-801001_34_GML.zip,A23-801001_34_GML.zip,A23-801001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-751001_34_GML.zip 	,A23-751001_34_GML.zip,A23-751001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
特殊土壌地帯,広島,A23,,Particular Soil Zone,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A23/A23-16/A23-701001_34_GML.zip 	,A23-701001_34_GML.zip,A23-701001_34_ParticularSoilZone.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A23-2007.html,,,,,,,CP932,,6668,4.89
