availability,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
関東圏,2010,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_SYUTO_GML.zip,{code_map}-{year2digit}_SYUTO_GML.zip,S05-a-{year2digit}_SYUTO-g_Occurred_ConcentratedTrafficVolumeOfPersonTrip.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-S05-a.html,,,,,,,CP932,,4612,
中部圏,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_CHUBU_GML.zip,{code_map}-{year2digit}_CHUBU_GML.zip,S05-a-{year2digit}_CHUBU-g_Occurred_ConcentratedTrafficVolumeOfPersonTrip.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-S05-a.html,,,,,,,,,,
中部圏,2010,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_CHUBU_GML.zip,{code_map}-{year2digit}_CHUBU_GML.zip,S05-a-{year2digit}_CHUBU-g_Occurred_ConcentratedTrafficVolumeOfPersonTrip.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-S05-a.html,,,,,,,,,,
近畿圏,2012,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_KINKI_GML.zip,{code_map}-{year2digit}_KINKI_GML.zip,S05-a-{year2digit}_KINKI-g_Occurred_ConcentratedTrafficVolumeOfPersonTrip.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-S05-a.html,,,,,,,CP932,,4612,
近畿圏,2010,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_KINKI_GML.zip,{code_map}-{year2digit}_KINKI_GML.zip,S05-a-{year2digit}_KINKI-g_Occurred_ConcentratedTrafficVolumeOfPersonTrip.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-S05-a.html,,,,,,,CP932,,4612,
