name_j,availability,code_map,type_muni,name_e,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
津波浸水想定,茨城県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,21.7MB 
津波浸水想定,千葉県,A40,,Expected Tsunami Inundated Area Type,2018,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,67.48MB 
津波浸水想定,東京都,A40,,Expected Tsunami Inundated Area Type,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2023.html,,,,,,,,,,8.31MB
津波浸水想定,神奈川県,A40,,Expected Tsunami Inundated Area Type,2020,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2020.html,,,,,,,,,,28.4MB
津波浸水想定,神奈川県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,18.8MB
津波浸水想定,新潟県,A40,,Expected Tsunami Inundated Area Type,2017,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,69.8MB
津波浸水想定,富山県,A40,,Expected Tsunami Inundated Area Type,2020,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2020.html,,,,,,,,,,6.81MB
津波浸水想定,石川県,A40,,Expected Tsunami Inundated Area Type,2017,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,16.19MB 
津波浸水想定,福井県,A40,,Expected Tsunami Inundated Area Type,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2023.html,,,,,,,,,,4.79MB
津波浸水想定,岐阜県,A40,,Expected Tsunami Inundated Area Type,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2023.html,,,,,,,,,,1.79MB
津波浸水想定,岐阜県,A40,,Expected Tsunami Inundated Area Type,2017,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,8.15MB
津波浸水想定,静岡県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,29.6MB
津波浸水想定,愛知県,A40,,Expected Tsunami Inundated Area Type,2022,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2022.html,,,,,,,,,,84.8MB
津波浸水想定,三重県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,48.4MB
津波浸水想定,京都府,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,2.48MB
津波浸水想定,大阪府,A40,,Expected Tsunami Inundated Area Type,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2023.html,,,,,,,,,,24.49MB 
津波浸水想定,大阪府,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,15.3MB
津波浸水想定,兵庫県,A40,,Expected Tsunami Inundated Area Type,2018,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,2.51MB
津波浸水想定,兵庫県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,14.4MB
津波浸水想定,和歌山県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,45.8MB
津波浸水想定,鳥取県,A40,,Expected Tsunami Inundated Area Type,2018,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,6.90MB
津波浸水想定,島根県,A40,,Expected Tsunami Inundated Area Type,2017,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,11.85MB
津波浸水想定,岡山県,A40,,Expected Tsunami Inundated Area Type,2022,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2022.html,,,,,,,,,,36.7MB
津波浸水想定,岡山県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,36.6MB
津波浸水想定,広島県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,24.1MB 
津波浸水想定,山口県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,34.2MB
津波浸水想定,徳島県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,28.4MB
津波浸水想定,愛媛県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,27.2MB
津波浸水想定,高知県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,33.9MB 
津波浸水想定,福岡県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,11.7MB
津波浸水想定,佐賀県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,27.9MB 
津波浸水想定,長崎県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,11.2MB
津波浸水想定,熊本県,A40,,Expected Tsunami Inundated Area Type,2022,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2022.html,,,,,,,,,,26.8MB
津波浸水想定,大分県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,22.7MB
津波浸水想定,宮崎県,A40,,Expected Tsunami Inundated Area Type,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2023.html,,,,,,,,,,32.59MB
津波浸水想定,宮崎県,A40,,Expected Tsunami Inundated Area Type,2020,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2020.html,,,,,,,,,,30.8MB 
津波浸水想定,宮崎県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,19.9MB
津波浸水想定,鹿児島県,A40,,Expected Tsunami Inundated Area Type,2020,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2020.html,,,,,,,,,,50.6MB
津波浸水想定,鹿児島県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,34.1MB
津波浸水想定,沖縄県,A40,,Expected Tsunami Inundated Area Type,2016,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,{code_map}-{year2digit}_{code_pref}.geojson,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A40-2018.html,,,,,,,,,,37.8MB
