availability,year,url,zip,shp,geojson,altdir,source,encoding,qml,epsg,filesize,detail1,detail2
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,日光市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09208.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,小山市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,真岡市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,大田原市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,矢板市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09213.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,那須塩原市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09214.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,さくら市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09215.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,那須烏山市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09216.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,下野市,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09301.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,上三川町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09342.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,益子町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09343.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,茂木町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09344.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,市貝町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09345.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,芳賀町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09361.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,壬生町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09364.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,野木町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09384.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,塩谷町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09407.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,那須町,
栃木県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_09_GML.zip,A29-19_09_GML.zip,A29-19_09/01-01_シェープファイル形式/A29-19_09411.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,那珂川町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10201.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,前橋市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,高崎市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10203.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,桐生市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10204.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,伊勢崎市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10205.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,太田市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,沼田市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10207.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,館林市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10208.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,渋川市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,藤岡市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,富岡市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,安中市,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10344.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,榛東村,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10345.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,吉岡町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10384.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,甘楽町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10421.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,中之条町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10426.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,草津町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10429.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,東吾妻町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10449.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,みなかみ町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10464.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,玉村町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10521.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,板倉町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10522.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,明和町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10523.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,千代田町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10524.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,大泉町,
群馬県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_10_GML.zip,A29-19_10_GML.zip,A29-19_10/01-01_シェープファイル形式/A29-19_10525.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,邑楽町,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,さいたま市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11201.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,川越市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,熊谷市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11203.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,川口市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,行田市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11207.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,秩父市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11208.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,所沢市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,飯能市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,加須市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,本庄市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11212.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,東松山市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11214.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,春日部市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11215.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,狭山市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11216.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,羽生市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11217.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,鴻巣市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11218.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,深谷市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11219.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,上尾市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11221.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,草加市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11222.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,越谷市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11223.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,蕨市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11224.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,戸田市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11225.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,入間市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11227.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,朝霞市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11228.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,志木市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11229.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,和光市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11230.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,新座市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11231.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,桶川市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11232.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,久喜市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11233.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,北本市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11234.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,八潮市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11235.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,富士見市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11237.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,三郷市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11238.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,蓮田市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11239.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,坂戸市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11241.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,鶴ヶ島市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11242.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,日高市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11243.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,吉川市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11245.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,ふじみ野市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11246.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,白岡市,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11301.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,伊奈町,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11324.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,三芳町,
埼玉県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_11_GML.zip,A29-19_11_GML.zip,A29-19_11/01-01_シェープファイル形式/A29-19_11326.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,毛呂山町,
